,Slot,Type,Grade,Prime,DisplayStat,Stat,StatT,MinLvl,MaxLvl,Stat value,Chance,Duration,Reflect damage,Tick,CubeType
5165,Soul Rings,Potential,Unique,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5166,Soul Rings,Potential,Unique,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5167,Soul Rings,Potential,Unique,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5168,Demon Aegis,Potential,Unique,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5169,Demon Aegis,Potential,Unique,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5170,Demon Aegis,Potential,Unique,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5171,Soul Rings,Potential,Unique,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5172,Soul Rings,Potential,Unique,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5173,Soul Rings,Potential,Unique,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5174,Demon Aegis,Potential,Unique,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5175,Demon Aegis,Potential,Unique,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5176,Demon Aegis,Potential,Unique,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5177,Soul Rings,Potential,Unique,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5178,Soul Rings,Potential,Unique,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5179,Soul Rings,Potential,Unique,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5180,Demon Aegis,Potential,Unique,Prime,Damage% Increase,Damage% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5181,Demon Aegis,Potential,Unique,Prime,Damage% Increase,Damage% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5182,Demon Aegis,Potential,Unique,Prime,Damage% Increase,Damage% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5183,Soul Rings,Potential,Unique,Prime,Damage% Increase,Damage% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5184,Soul Rings,Potential,Unique,Prime,Damage% Increase,Damage% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5185,Soul Rings,Potential,Unique,Prime,Damage% Increase,Damage% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5186,Demon Aegis,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,2,0,0.0,0,0.0,0
5187,Demon Aegis,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,4,0,0.0,0,0.0,0
5188,Demon Aegis,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,6,0,0.0,0,0.0,0
5189,Soul Rings,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,2,0,0.0,0,0.0,0
5190,Soul Rings,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,4,0,0.0,0,0.0,0
5191,Soul Rings,Potential,Unique,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,6,0,0.0,0,0.0,0
5192,Demon Aegis,Potential,Unique,Prime,Ignore 30% of Monster's DEF when attacking,Ignore Monster's DEF,Perc,50,300,30,0,0.0,0,0.0,0
5193,Soul Rings,Potential,Unique,Prime,Ignore 30% of Monster's DEF when attacking,Ignore Monster's DEF,Perc,50,300,30,0,0.0,0,0.0,0
5194,Demon Aegis,Potential,Unique,Prime,5% chance to ignore 20% of monster damage dealt,Ignore monster damage dealt,Perc,20,300,20,5,0.0,0,0.0,0
5195,Soul Rings,Potential,Unique,Prime,5% chance to ignore 20% of monster damage dealt,Ignore monster damage dealt,Perc,20,300,20,5,0.0,0,0.0,0
5196,Demon Aegis,Potential,Unique,Prime,5% chance to ignore 40% of monster damage dealt,Ignore monster damage dealt,Perc,40,300,40,5,0.0,0,0.0,0
5197,Soul Rings,Potential,Unique,Prime,5% chance to ignore 40% of monster damage dealt,Ignore monster damage dealt,Perc,40,300,40,5,0.0,0,0.0,0
5198,Demon Aegis,Potential,Unique,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters,Perc,100,300,30,0,0.0,0,0.0,0
5199,Soul Rings,Potential,Unique,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters,Perc,100,300,30,0,0.0,0,0.0,0
5200,Demon Aegis,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5201,Demon Aegis,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5202,Demon Aegis,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5203,Soul Rings,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5204,Soul Rings,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5205,Soul Rings,Potential,Legendary,Prime,STR% Increase,STR% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5206,Demon Aegis,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5207,Demon Aegis,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5208,Demon Aegis,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5209,Soul Rings,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5210,Soul Rings,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5211,Soul Rings,Potential,Legendary,Prime,DEX% Increase,DEX% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5212,Demon Aegis,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5213,Demon Aegis,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5214,Demon Aegis,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5215,Soul Rings,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5216,Soul Rings,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5217,Soul Rings,Potential,Legendary,Prime,INT% Increase,INT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5218,Demon Aegis,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5219,Demon Aegis,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5220,Demon Aegis,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5221,Soul Rings,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5222,Soul Rings,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5223,Soul Rings,Potential,Legendary,Prime,LUK% Increase,LUK% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5224,Demon Aegis,Potential,Legendary,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5225,Demon Aegis,Potential,Legendary,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5226,Demon Aegis,Potential,Legendary,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5227,Soul Rings,Potential,Legendary,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5228,Soul Rings,Potential,Legendary,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5229,Soul Rings,Potential,Legendary,Prime,Weapon ATT% Increase,Weapon ATT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5230,Demon Aegis,Potential,Legendary,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5231,Demon Aegis,Potential,Legendary,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5232,Demon Aegis,Potential,Legendary,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5233,Soul Rings,Potential,Legendary,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5234,Soul Rings,Potential,Legendary,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5235,Soul Rings,Potential,Legendary,Prime,Magic ATT% Increase,Magic ATT% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5236,Demon Aegis,Potential,Legendary,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5237,Demon Aegis,Potential,Legendary,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5238,Demon Aegis,Potential,Legendary,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5239,Soul Rings,Potential,Legendary,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5240,Soul Rings,Potential,Legendary,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5241,Soul Rings,Potential,Legendary,Prime,Critical Rate% Increase,Critical Rate% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5242,Demon Aegis,Potential,Legendary,Prime,Damage% Increase,Damage% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5243,Demon Aegis,Potential,Legendary,Prime,Damage% Increase,Damage% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5244,Demon Aegis,Potential,Legendary,Prime,Damage% Increase,Damage% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5245,Soul Rings,Potential,Legendary,Prime,Damage% Increase,Damage% Increase,Perc,0,30,6,0,0.0,0,0.0,0
5246,Soul Rings,Potential,Legendary,Prime,Damage% Increase,Damage% Increase,Perc,31,70,9,0,0.0,0,0.0,0
5247,Soul Rings,Potential,Legendary,Prime,Damage% Increase,Damage% Increase,Perc,71,300,12,0,0.0,0,0.0,0
5248,Demon Aegis,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5249,Demon Aegis,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5250,Demon Aegis,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5251,Soul Rings,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,0,30,3,0,0.0,0,0.0,0
5252,Soul Rings,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,31,70,6,0,0.0,0,0.0,0
5253,Soul Rings,Potential,Legendary,Prime,All Stats% Increase,All Stats% Increase,Perc,71,300,9,0,0.0,0,0.0,0
5254,Demon Aegis,Potential,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Weapon ATT +1 per 10 Character Levels,Flat,30,300,0,0,0.0,0,0.0,0
5255,Soul Rings,Potential,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Weapon ATT +1 per 10 Character Levels,Flat,30,300,0,0,0.0,0,0.0,0
5256,Demon Aegis,Potential,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Magic ATT +1 per 10 Character Levels,Flat,30,300,0,0,0.0,0,0.0,0
5257,Soul Rings,Potential,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Magic ATT +1 per 10 Character Levels,Flat,30,300,0,0,0.0,0,0.0,0
5258,Demon Aegis,Potential,Legendary,Prime,Ignore 35% of Monster's DEF when attacking,Ignore Monster's DEF,Perc,50,300,35,0,0.0,0,0.0,0
5259,Soul Rings,Potential,Legendary,Prime,Ignore 35% of Monster's DEF when attacking,Ignore Monster's DEF,Perc,50,300,35,0,0.0,0,0.0,0
5260,Demon Aegis,Potential,Legendary,Prime,Ignore 40% of Monster's DEF when attacking,Ignore Monster's DEF,Perc,100,300,40,0,0.0,0,0.0,0
5261,Soul Rings,Potential,Legendary,Prime,Ignore 40% of Monster's DEF when attacking,Ignore Monster's DEF,Perc,100,300,40,0,0.0,0,0.0,0
5262,Demon Aegis,Potential,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,Ignore monster damage dealt,Perc,20,300,20,10,0.0,0,0.0,0
5263,Soul Rings,Potential,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,Ignore monster damage dealt,Perc,20,300,20,10,0.0,0,0.0,0
5264,Demon Aegis,Potential,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,Ignore monster damage dealt,Perc,40,300,40,10,0.0,0,0.0,0
5265,Soul Rings,Potential,Legendary,Prime,10% chance to ignore 40% of monster damage dealt,Ignore monster damage dealt,Perc,40,300,40,10,0.0,0,0.0,0
5266,Demon Aegis,Potential,Legendary,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters,Perc,50,300,30,0,0.0,0,0.0,0
5267,Soul Rings,Potential,Legendary,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters,Perc,50,300,30,0,0.0,0,0.0,0
5268,Demon Aegis,Potential,Legendary,Prime,Damage to Boss Monsters +35%,Damage to Boss Monsters,Perc,100,300,35,0,0.0,0,0.0,0
5269,Soul Rings,Potential,Legendary,Prime,Damage to Boss Monsters +35%,Damage to Boss Monsters,Perc,100,300,35,0,0.0,0,0.0,0
5270,Demon Aegis,Potential,Legendary,Prime,Damage to Boss Monsters +40%,Damage to Boss Monsters,Perc,100,300,40,0,0.0,0,0.0,0
5271,Soul Rings,Potential,Legendary,Prime,Damage to Boss Monsters +40%,Damage to Boss Monsters,Perc,100,300,40,0,0.0,0,0.0,0
5272,Emblem,Potential,Rare,Non prime,STR Increase,STR Increase,Flat,0,20,1,0,0.0,0,0.0,0
5273,Emblem,Potential,Rare,Non prime,STR Increase,STR Increase,Flat,21,40,2,0,0.0,0,0.0,0
5274,Emblem,Potential,Rare,Non prime,STR Increase,STR Increase,Flat,41,50,3,0,0.0,0,0.0,0
5275,Emblem,Potential,Rare,Non prime,STR Increase,STR Increase,Flat,51,70,4,0,0.0,0,0.0,0
5276,Emblem,Potential,Rare,Non prime,STR Increase,STR Increase,Flat,71,90,5,0,0.0,0,0.0,0
5277,Emblem,Potential,Rare,Non prime,STR Increase,STR Increase,Flat,91,300,6,0,0.0,0,0.0,0
5278,Emblem,Potential,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,20,1,0,0.0,0,0.0,0
5279,Emblem,Potential,Rare,Non prime,DEX Increase,DEX Increase,Flat,21,40,2,0,0.0,0,0.0,0
5280,Emblem,Potential,Rare,Non prime,DEX Increase,DEX Increase,Flat,41,50,3,0,0.0,0,0.0,0
5281,Emblem,Potential,Rare,Non prime,DEX Increase,DEX Increase,Flat,51,70,4,0,0.0,0,0.0,0
5282,Emblem,Potential,Rare,Non prime,DEX Increase,DEX Increase,Flat,71,90,5,0,0.0,0,0.0,0
5283,Emblem,Potential,Rare,Non prime,DEX Increase,DEX Increase,Flat,91,300,6,0,0.0,0,0.0,0
5284,Emblem,Potential,Rare,Non prime,INT Increase,INT Increase,Flat,0,20,1,0,0.0,0,0.0,0
5285,Emblem,Potential,Rare,Non prime,INT Increase,INT Increase,Flat,21,40,2,0,0.0,0,0.0,0
5286,Emblem,Potential,Rare,Non prime,INT Increase,INT Increase,Flat,41,50,3,0,0.0,0,0.0,0
5287,Emblem,Potential,Rare,Non prime,INT Increase,INT Increase,Flat,51,70,4,0,0.0,0,0.0,0
5288,Emblem,Potential,Rare,Non prime,INT Increase,INT Increase,Flat,71,90,5,0,0.0,0,0.0,0
5289,Emblem,Potential,Rare,Non prime,INT Increase,INT Increase,Flat,91,300,6,0,0.0,0,0.0,0
5290,Emblem,Potential,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,20,1,0,0.0,0,0.0,0
5291,Emblem,Potential,Rare,Non prime,LUK Increase,LUK Increase,Flat,21,40,2,0,0.0,0,0.0,0
5292,Emblem,Potential,Rare,Non prime,LUK Increase,LUK Increase,Flat,41,50,3,0,0.0,0,0.0,0
5293,Emblem,Potential,Rare,Non prime,LUK Increase,LUK Increase,Flat,51,70,4,0,0.0,0,0.0,0
5294,Emblem,Potential,Rare,Non prime,LUK Increase,LUK Increase,Flat,71,90,5,0,0.0,0,0.0,0
5295,Emblem,Potential,Rare,Non prime,LUK Increase,LUK Increase,Flat,91,300,6,0,0.0,0,0.0,0
5296,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,10,5,0,0.0,0,0.0,0
5297,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,11,20,10,0,0.0,0,0.0,0
5298,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,21,30,15,0,0.0,0,0.0,0
5299,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,31,40,20,0,0.0,0,0.0,0
5300,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,41,50,25,0,0.0,0,0.0,0
5301,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,51,60,30,0,0.0,0,0.0,0
5302,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,61,70,35,0,0.0,0,0.0,0
5303,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,71,80,40,0,0.0,0,0.0,0
5304,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,81,90,45,0,0.0,0,0.0,0
5305,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,91,100,50,0,0.0,0,0.0,0
5306,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,101,110,55,0,0.0,0,0.0,0
5307,Emblem,Potential,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,111,300,60,0,0.0,0,0.0,0
5308,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,0,10,5,0,0.0,0,0.0,0
5309,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,11,20,10,0,0.0,0,0.0,0
5310,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,21,30,15,0,0.0,0,0.0,0
5311,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,31,40,20,0,0.0,0,0.0,0
5312,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,41,50,25,0,0.0,0,0.0,0
5313,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,51,60,30,0,0.0,0,0.0,0
5314,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,61,70,35,0,0.0,0,0.0,0
5315,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,71,80,40,0,0.0,0,0.0,0
5316,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,81,90,45,0,0.0,0,0.0,0
5317,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,91,100,50,0,0.0,0,0.0,0
5318,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,101,110,55,0,0.0,0,0.0,0
5319,Emblem,Potential,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,111,300,60,0,0.0,0,0.0,0
5320,Emblem,Potential,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,20,1,0,0.0,0,0.0,0
5321,Emblem,Potential,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,21,40,2,0,0.0,0,0.0,0
5322,Emblem,Potential,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,41,60,3,0,0.0,0,0.0,0
5323,Emblem,Potential,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,61,80,4,0,0.0,0,0.0,0
5324,Emblem,Potential,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,81,90,5,0,0.0,0,0.0,0
5325,Emblem,Potential,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,91,300,6,0,0.0,0,0.0,0
5326,Emblem,Potential,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,0,20,1,0,0.0,0,0.0,0
5327,Emblem,Potential,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,21,40,2,0,0.0,0,0.0,0
5328,Emblem,Potential,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,41,60,3,0,0.0,0,0.0,0
5329,Emblem,Potential,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,61,80,4,0,0.0,0,0.0,0
5330,Emblem,Potential,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,81,90,5,0,0.0,0,0.0,0
5331,Emblem,Potential,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,91,300,6,0,0.0,0,0.0,0
5332,Emblem,Potential,Rare,Prime,STR Increase,STR Increase,Flat,0,20,2,0,0.0,0,0.0,0
5333,Emblem,Potential,Rare,Prime,STR Increase,STR Increase,Flat,21,40,4,0,0.0,0,0.0,0
5334,Emblem,Potential,Rare,Prime,STR Increase,STR Increase,Flat,41,50,6,0,0.0,0,0.0,0
5335,Emblem,Potential,Rare,Prime,STR Increase,STR Increase,Flat,51,70,8,0,0.0,0,0.0,0
5336,Emblem,Potential,Rare,Prime,STR Increase,STR Increase,Flat,71,90,10,0,0.0,0,0.0,0
5337,Emblem,Potential,Rare,Prime,STR Increase,STR Increase,Flat,91,300,12,0,0.0,0,0.0,0
5338,Emblem,Potential,Rare,Prime,DEX Increase,DEX Increase,Flat,0,20,2,0,0.0,0,0.0,0
5339,Emblem,Potential,Rare,Prime,DEX Increase,DEX Increase,Flat,21,40,4,0,0.0,0,0.0,0
5340,Emblem,Potential,Rare,Prime,DEX Increase,DEX Increase,Flat,41,50,6,0,0.0,0,0.0,0
5341,Emblem,Potential,Rare,Prime,DEX Increase,DEX Increase,Flat,51,70,8,0,0.0,0,0.0,0
5342,Emblem,Potential,Rare,Prime,DEX Increase,DEX Increase,Flat,71,90,10,0,0.0,0,0.0,0
5343,Emblem,Potential,Rare,Prime,DEX Increase,DEX Increase,Flat,91,300,12,0,0.0,0,0.0,0
5344,Emblem,Potential,Rare,Prime,INT Increase,INT Increase,Flat,0,20,2,0,0.0,0,0.0,0
5345,Emblem,Potential,Rare,Prime,INT Increase,INT Increase,Flat,21,40,4,0,0.0,0,0.0,0
5346,Emblem,Potential,Rare,Prime,INT Increase,INT Increase,Flat,41,50,6,0,0.0,0,0.0,0
5347,Emblem,Potential,Rare,Prime,INT Increase,INT Increase,Flat,51,70,8,0,0.0,0,0.0,0
5348,Emblem,Potential,Rare,Prime,INT Increase,INT Increase,Flat,71,90,10,0,0.0,0,0.0,0
5349,Emblem,Potential,Rare,Prime,INT Increase,INT Increase,Flat,91,300,12,0,0.0,0,0.0,0
5350,Emblem,Potential,Rare,Prime,LUK Increase,LUK Increase,Flat,0,20,2,0,0.0,0,0.0,0
5351,Emblem,Potential,Rare,Prime,LUK Increase,LUK Increase,Flat,21,40,4,0,0.0,0,0.0,0
5352,Emblem,Potential,Rare,Prime,LUK Increase,LUK Increase,Flat,41,50,6,0,0.0,0,0.0,0
5353,Emblem,Potential,Rare,Prime,LUK Increase,LUK Increase,Flat,51,70,8,0,0.0,0,0.0,0
5354,Emblem,Potential,Rare,Prime,LUK Increase,LUK Increase,Flat,71,90,10,0,0.0,0,0.0,0
5355,Emblem,Potential,Rare,Prime,LUK Increase,LUK Increase,Flat,91,300,12,0,0.0,0,0.0,0
5356,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,0,10,10,0,0.0,0,0.0,0
5357,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,11,20,20,0,0.0,0,0.0,0
5358,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,21,30,30,0,0.0,0,0.0,0
5359,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,31,40,40,0,0.0,0,0.0,0
5360,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,41,50,50,0,0.0,0,0.0,0
5361,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,51,60,60,0,0.0,0,0.0,0
5362,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,61,70,70,0,0.0,0,0.0,0
5363,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,71,80,80,0,0.0,0,0.0,0
5364,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,81,90,90,0,0.0,0,0.0,0
5365,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,91,100,100,0,0.0,0,0.0,0
5366,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,101,110,110,0,0.0,0,0.0,0
5367,Emblem,Potential,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,111,300,120,0,0.0,0,0.0,0
5368,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,0,10,10,0,0.0,0,0.0,0
5369,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,11,20,20,0,0.0,0,0.0,0
5370,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,21,30,30,0,0.0,0,0.0,0
5371,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,31,40,40,0,0.0,0,0.0,0
5372,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,41,50,50,0,0.0,0,0.0,0
5373,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,51,60,60,0,0.0,0,0.0,0
5374,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,61,70,70,0,0.0,0,0.0,0
5375,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,71,80,80,0,0.0,0,0.0,0
5376,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,81,90,90,0,0.0,0,0.0,0
5377,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,91,100,100,0,0.0,0,0.0,0
5378,Emblem,Potential,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,101,110,110,0,0.0,0,0.0,0
