,EquipSlot,Grade,Prime,DisplayStat,Stat Increase,StatT,Item Level,Initial,In-game cube,Cash cube,Chance,Duration,Stat value
737,Pendant,Unique,Prime,STR% Increase,STR Increase,Perc,0,9.5238,9.5238,11.3636,,,
738,Pendant,Unique,Prime,DEX% Increase,DEX Increase,Perc,0,9.5238,9.5238,11.3636,,,
739,Pendant,Unique,Prime,INT% Increase,INT Increase,Perc,0,9.5238,9.5238,11.3636,,,
740,Pendant,Unique,Prime,LUK% Increase,LUK Increase,Perc,0,9.5238,9.5238,11.3636,,,
741,Pendant,Unique,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,14.2857,14.2857,13.6363,,,
742,Pendant,Unique,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,14.2857,14.2857,13.6363,,,
743,Pendant,Unique,Prime,DEF% Increase,DEF Increase,Perc,0,14.2857,14.2857,9.0909,,,
744,Pendant,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,0,4.7619,4.7619,9.0909,,,
745,Pendant,Unique,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,14.2857,14.2857,9.0909,,,
746,Face Accessory,Legendary,Prime,STR% Increase,STR Increase,Perc,0,5.8823,5.8823,9.3023,,,
747,Face Accessory,Legendary,Prime,DEX% Increase,DEX Increase,Perc,0,5.8823,5.8823,9.3023,,,
748,Face Accessory,Legendary,Prime,INT% Increase,INT Increase,Perc,0,5.8823,5.8823,9.3023,,,
749,Face Accessory,Legendary,Prime,LUK% Increase,LUK Increase,Perc,0,5.8823,5.8823,9.3023,,,
750,Face Accessory,Legendary,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,8.8235,8.8235,9.3023,,,
751,Face Accessory,Legendary,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,8.8235,8.8235,9.3023,,,
752,Face Accessory,Legendary,Prime,DEF% Increase,DEF Increase,Perc,0,8.8235,8.8235,9.3023,,,
753,Face Accessory,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,0,5.8823,5.8823,6.9767,,,
754,Face Accessory,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
755,Face Accessory,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
756,Face Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,8.8235,8.8235,0,,,
757,Face Accessory,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained Increase,Perc,0,8.8235,8.8235,6.9767,,,
758,Face Accessory,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate Increase,Perc,0,8.8235,8.8235,6.9767,,,
759,Eye Accessory,Legendary,Prime,STR% Increase,STR Increase,Perc,0,5.8823,5.8823,9.3023,,,
760,Eye Accessory,Legendary,Prime,DEX% Increase,DEX Increase,Perc,0,5.8823,5.8823,9.3023,,,
761,Eye Accessory,Legendary,Prime,INT% Increase,INT Increase,Perc,0,5.8823,5.8823,9.3023,,,
762,Eye Accessory,Legendary,Prime,LUK% Increase,LUK Increase,Perc,0,5.8823,5.8823,9.3023,,,
763,Eye Accessory,Legendary,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,8.8235,8.8235,9.3023,,,
764,Eye Accessory,Legendary,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,8.8235,8.8235,9.3023,,,
765,Eye Accessory,Legendary,Prime,DEF% Increase,DEF Increase,Perc,0,8.8235,8.8235,9.3023,,,
766,Eye Accessory,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,0,5.8823,5.8823,6.9767,,,
767,Eye Accessory,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
768,Eye Accessory,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
769,Eye Accessory,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,8.8235,8.8235,0,,,
770,Eye Accessory,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained Increase,Perc,0,8.8235,8.8235,6.9767,,,
771,Eye Accessory,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate Increase,Perc,0,8.8235,8.8235,6.9767,,,
772,Ring,Legendary,Prime,STR% Increase,STR Increase,Perc,0,5.8823,5.8823,9.3023,,,
773,Ring,Legendary,Prime,DEX% Increase,DEX Increase,Perc,0,5.8823,5.8823,9.3023,,,
774,Ring,Legendary,Prime,INT% Increase,INT Increase,Perc,0,5.8823,5.8823,9.3023,,,
775,Ring,Legendary,Prime,LUK% Increase,LUK Increase,Perc,0,5.8823,5.8823,9.3023,,,
776,Ring,Legendary,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,8.8235,8.8235,9.3023,,,
777,Ring,Legendary,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,8.8235,8.8235,9.3023,,,
778,Ring,Legendary,Prime,DEF% Increase,DEF Increase,Perc,0,8.8235,8.8235,9.3023,,,
779,Ring,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,0,5.8823,5.8823,6.9767,,,
780,Ring,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
781,Ring,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
782,Ring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,8.8235,8.8235,0,,,
783,Ring,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained Increase,Perc,0,8.8235,8.8235,6.9767,,,
784,Ring,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate Increase,Perc,0,8.8235,8.8235,6.9767,,,
785,Earring,Legendary,Prime,STR% Increase,STR Increase,Perc,0,5.8823,5.8823,9.3023,,,
786,Earring,Legendary,Prime,DEX% Increase,DEX Increase,Perc,0,5.8823,5.8823,9.3023,,,
787,Earring,Legendary,Prime,INT% Increase,INT Increase,Perc,0,5.8823,5.8823,9.3023,,,
788,Earring,Legendary,Prime,LUK% Increase,LUK Increase,Perc,0,5.8823,5.8823,9.3023,,,
789,Earring,Legendary,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,8.8235,8.8235,9.3023,,,
790,Earring,Legendary,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,8.8235,8.8235,9.3023,,,
791,Earring,Legendary,Prime,DEF% Increase,DEF Increase,Perc,0,8.8235,8.8235,9.3023,,,
792,Earring,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,0,5.8823,5.8823,6.9767,,,
793,Earring,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
794,Earring,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
795,Earring,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,8.8235,8.8235,0,,,
796,Earring,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained Increase,Perc,0,8.8235,8.8235,6.9767,,,
797,Earring,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate Increase,Perc,0,8.8235,8.8235,6.9767,,,
798,Pendant,Legendary,Prime,STR% Increase,STR Increase,Perc,0,5.8823,5.8823,9.3023,,,
799,Pendant,Legendary,Prime,DEX% Increase,DEX Increase,Perc,0,5.8823,5.8823,9.3023,,,
800,Pendant,Legendary,Prime,INT% Increase,INT Increase,Perc,0,5.8823,5.8823,9.3023,,,
801,Pendant,Legendary,Prime,LUK% Increase,LUK Increase,Perc,0,5.8823,5.8823,9.3023,,,
802,Pendant,Legendary,Prime,MaxHP% Increase,MaxHP Increase,Perc,0,8.8235,8.8235,9.3023,,,
803,Pendant,Legendary,Prime,MaxMP% Increase,MaxMP Increase,Perc,0,8.8235,8.8235,9.3023,,,
804,Pendant,Legendary,Prime,DEF% Increase,DEF Increase,Perc,0,8.8235,8.8235,9.3023,,,
805,Pendant,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,0,5.8823,5.8823,6.9767,,,
806,Pendant,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
807,Pendant,Legendary,Prime,MP Cost Reduction,MP Cost Reduction,Flat,0,8.8235,8.8235,6.9767,,,
808,Pendant,Legendary,Prime,Skills and Potion HP Recovery% Increase,Skills and Potion HP Recovery Increase,Perc,0,8.8235,8.8235,0,,,
809,Pendant,Legendary,Prime,Mesos Obtained% Increase,Mesos Obtained Increase,Perc,0,8.8235,8.8235,6.9767,,,
810,Pendant,Legendary,Prime,Item Drop Rate% Increase,Item Drop Rate Increase,Perc,0,8.8235,8.8235,6.9767,,,
811,Weapon,Rare,Non prime,STR Increase,STR Increase,Flat,0,12.5,12.5,13.6363,,,
812,Weapon,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,12.5,12.5,13.6363,,,
813,Weapon,Rare,Non prime,INT Increase,INT Increase,Flat,0,12.5,12.5,13.6363,,,
814,Weapon,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,12.5,12.5,13.6363,,,
815,Weapon,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,18.75,18.75,13.6363,,,
816,Weapon,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,0,18.75,18.75,13.6363,,,
817,Weapon,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,6.25,6.25,9.0909,,,
818,Weapon,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,0,6.25,6.25,9.0909,,,
819,Weapon,Rare,Prime,STR Increase,STR Increase,Flat,30,3.5087,3.5087,6.1224,,,
820,Weapon,Rare,Prime,DEX Increase,DEX Increase,Flat,30,3.5087,3.5087,6.1224,,,
821,Weapon,Rare,Prime,INT Increase,INT Increase,Flat,30,3.5087,3.5087,6.1224,,,
822,Weapon,Rare,Prime,LUK Increase,LUK Increase,Flat,30,3.5087,3.5087,6.1224,,,
823,Weapon,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,30,5.2631,5.2631,6.1224,,,
824,Weapon,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,30,5.2631,5.2631,6.1224,,,
825,Weapon,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,30,3.5087,3.5087,4.0816,,,
826,Weapon,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,30,3.5087,3.5087,4.0816,,,
827,Weapon,Rare,Prime,STR% Increase,STR Increase,Perc,30,3.5087,3.5087,6.1224,,,
828,Weapon,Rare,Prime,DEX% Increase,DEX Increase,Perc,30,3.5087,3.5087,6.1224,,,
829,Weapon,Rare,Prime,INT% Increase,INT Increase,Perc,30,3.5087,3.5087,6.1224,,,
830,Weapon,Rare,Prime,LUK% Increase,LUK Increase,Perc,30,3.5087,3.5087,6.1224,,,
831,Weapon,Rare,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,30,1.7543,1.7543,2.0408,,,
832,Weapon,Rare,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,30,1.7543,1.7543,2.0408,,,
833,Weapon,Rare,Prime,Critical Rate +4%,Critical Rate +4,Perc,30,1.7543,1.7543,2.0408,,,
834,Weapon,Rare,Prime,Damage% Increase,Damage Increase,Perc,30,1.7543,1.7543,2.0408,,,
835,Weapon,Rare,Prime,All Stats Increase,All Stats Increase,Flat,30,3.5087,3.5087,4.0816,,,
836,Weapon,Rare,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,30,5.2631,5.2631,2.0408,,,
837,Weapon,Rare,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,30,5.2631,5.2631,2.0408,,,
838,Weapon,Rare,Prime,Chance to inflict darkness when attacking,Chance to inflict darkness when attacking,Flat,30,5.2631,5.2631,2.0408,,,
839,Weapon,Rare,Prime,Chance to inflict slow when attacking,Chance to inflict slow when attacking,Flat,30,5.2631,5.2631,2.0408,,,
840,Weapon,Rare,Prime,Chance to inflict poison when attacking,Chance to inflict poison when attacking,Flat,30,5.2631,5.2631,2.0408,,,
841,Weapon,Rare,Prime,Chance to inflict stun when attacking,Chance to inflict stun when attacking,Flat,30,5.2631,5.2631,2.0408,,,
842,Weapon,Rare,Prime,Chance to inflict seal when attacking,Chance to inflict seal when attacking,Flat,30,5.2631,5.2631,2.0408,,,
843,Weapon,Rare,Prime,Chance to inflict freeze when attacking,Chance to inflict freeze when attacking,Flat,30,5.2631,5.2631,2.0408,,,
844,Weapon,Rare,Prime,Ignores 15% of Monster's DEF when attacking,Ignores 15 of Monster's DEF when attacking,Perc,30,1.7543,1.7543,2.0408,,,
845,Weapon,Epic,Prime,STR% Increase,STR Increase,Perc,50,7.6923,7.6923,10.8695,,,
846,Weapon,Epic,Prime,DEX% Increase,DEX Increase,Perc,50,7.6923,7.6923,10.8695,,,
847,Weapon,Epic,Prime,INT% Increase,INT Increase,Perc,50,7.6923,7.6923,10.8695,,,
848,Weapon,Epic,Prime,LUK% Increase,LUK Increase,Perc,50,7.6923,7.6923,10.8695,,,
849,Weapon,Epic,Prime,MaxHP% Increase,MaxHP Increase,Perc,50,11.5384,11.5384,10.8695,,,
850,Weapon,Epic,Prime,MaxMP% Increase,MaxMP Increase,Perc,50,11.5384,11.5384,10.8695,,,
851,Weapon,Epic,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,50,3.8461,3.8461,4.3478,,,
852,Weapon,Epic,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,50,3.8461,3.8461,4.3478,,,
853,Weapon,Epic,Prime,Critical Rate +8%,Critical Rate +8,Perc,50,3.8461,3.8461,4.3478,,,
854,Weapon,Epic,Prime,Damage% Increase,Damage Increase,Perc,50,3.8461,3.8461,4.3478,,,
855,Weapon,Epic,Prime,All Stats% Increase,All Stats Increase,Perc,50,3.8461,3.8461,4.3478,,,
856,Weapon,Epic,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,50,11.5384,11.5384,4.3478,,,
857,Weapon,Epic,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,50,11.5384,11.5384,4.3478,,,
858,Weapon,Epic,Prime,Ignore 15% of Monster's DEF when attacking,Ignore 15 of Monster's DEF when attacking,Perc,50,3.8461,3.8461,4.3478,,,
859,Weapon,Unique,Prime,STR% Increase,STR Increase,Perc,100,13.3333,13.3333,11.6279,,,
860,Weapon,Unique,Prime,DEX% Increase,DEX Increase,Perc,100,13.3333,13.3333,11.6279,,,
861,Weapon,Unique,Prime,INT% Increase,INT Increase,Perc,100,13.3333,13.3333,11.6279,,,
862,Weapon,Unique,Prime,LUK% Increase,LUK Increase,Perc,100,13.3333,13.3333,11.6279,,,
863,Weapon,Unique,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,6.6666,6.6666,6.9767,,,
864,Weapon,Unique,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,6.6666,6.6666,6.9767,,,
865,Weapon,Unique,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,6.6666,6.6666,9.3023,,,
866,Weapon,Unique,Prime,Damage% Increase,Damage Increase,Perc,100,6.6666,6.6666,6.9767,,,
867,Weapon,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,100,6.6666,6.6666,9.3023,,,
868,Weapon,Unique,Prime,Ignore 30% of Monster's DEF when attacking,Ignore 30 of Monster's DEF when attacking,Perc,100,6.6666,6.6666,6.9767,,,
869,Weapon,Unique,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,6.6666,6.6666,6.9767,,,
870,Weapon,Legendary,Prime,STR% Increase,STR Increase,Perc,100,8,11.1111,9.756,,,
871,Weapon,Legendary,Prime,DEX% Increase,DEX Increase,Perc,100,8,11.1111,9.756,,,
872,Weapon,Legendary,Prime,INT% Increase,INT Increase,Perc,100,8,11.1111,9.756,,,
873,Weapon,Legendary,Prime,LUK% Increase,LUK Increase,Perc,100,8,11.1111,9.756,,,
874,Weapon,Legendary,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,4,5.5555,4.878,,,
875,Weapon,Legendary,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,4,5.5555,4.878,,,
876,Weapon,Legendary,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,4,5.5555,4.878,,,
877,Weapon,Legendary,Prime,Damage% Increase,Damage Increase,Perc,100,4,5.5555,4.878,,,
878,Weapon,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,100,8,11.1111,7.317,,,
879,Weapon,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Weapon ATT +1 per 10 Character Levels,Flat,100,12,0,4.878,,,
880,Weapon,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Magic ATT +1 per 10 Character Levels,Flat,100,12,0,4.878,,,
881,Weapon,Legendary,Prime,Ignore 35% of Monster's DEF when attacking,Ignore 35 of Monster's DEF when attacking,Perc,100,4,5.5555,4.878,,,
882,Weapon,Legendary,Prime,Ignore 40% of Monster's DEF when attacking,Ignore 40 of Monster's DEF when attacking,Perc,100,4,2.7777,4.878,,,
883,Weapon,Legendary,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,4,5.5555,4.878,,,
884,Weapon,Legendary,Prime,Damage to Boss Monsters +35%,Damage to Boss Monsters +35,Perc,100,4,5.5555,4.878,,,
885,Weapon,Legendary,Prime,Damage to Boss Monsters +40%,Damage to Boss Monsters +40,Perc,100,4,2.7777,4.878,,,
886,Secondary Weapon,Rare,Non prime,STR Increase,STR Increase,Flat,0,12.5,12.5,13.6363,,,
887,Secondary Weapon,Rare,Non prime,DEX Increase,DEX Increase,Flat,0,12.5,12.5,13.6363,,,
888,Secondary Weapon,Rare,Non prime,INT Increase,INT Increase,Flat,0,12.5,12.5,13.6363,,,
889,Secondary Weapon,Rare,Non prime,LUK Increase,LUK Increase,Flat,0,12.5,12.5,13.6363,,,
890,Secondary Weapon,Rare,Non prime,MaxHP Increase,MaxHP Increase,Flat,0,18.75,18.75,13.6363,,,
891,Secondary Weapon,Rare,Non prime,MaxMP Increase,MaxMP Increase,Flat,0,18.75,18.75,13.6363,,,
892,Secondary Weapon,Rare,Non prime,Weapon ATT Increase,Weapon ATT Increase,Flat,0,6.25,6.25,9.0909,,,
893,Secondary Weapon,Rare,Non prime,Magic ATT Increase,Magic ATT Increase,Flat,0,6.25,6.25,9.0909,,,
894,Secondary Weapon,Rare,Prime,STR Increase,STR Increase,Flat,30,3.5087,3.5087,6.1224,,,
895,Secondary Weapon,Rare,Prime,DEX Increase,DEX Increase,Flat,30,3.5087,3.5087,6.1224,,,
896,Secondary Weapon,Rare,Prime,INT Increase,INT Increase,Flat,30,3.5087,3.5087,6.1224,,,
897,Secondary Weapon,Rare,Prime,LUK Increase,LUK Increase,Flat,30,3.5087,3.5087,6.1224,,,
898,Secondary Weapon,Rare,Prime,MaxHP Increase,MaxHP Increase,Flat,30,5.2631,5.2631,6.1224,,,
899,Secondary Weapon,Rare,Prime,MaxMP Increase,MaxMP Increase,Flat,30,5.2631,5.2631,6.1224,,,
900,Secondary Weapon,Rare,Prime,Weapon ATT Increase,Weapon ATT Increase,Flat,30,3.5087,3.5087,4.0816,,,
901,Secondary Weapon,Rare,Prime,Magic ATT Increase,Magic ATT Increase,Flat,30,3.5087,3.5087,4.0816,,,
902,Secondary Weapon,Rare,Prime,STR% Increase,STR Increase,Perc,30,3.5087,3.5087,6.1224,,,
903,Secondary Weapon,Rare,Prime,DEX% Increase,DEX Increase,Perc,30,3.5087,3.5087,6.1224,,,
904,Secondary Weapon,Rare,Prime,INT% Increase,INT Increase,Perc,30,3.5087,3.5087,6.1224,,,
905,Secondary Weapon,Rare,Prime,LUK% Increase,LUK Increase,Perc,30,3.5087,3.5087,6.1224,,,
906,Secondary Weapon,Rare,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,30,1.7543,1.7543,2.0408,,,
907,Secondary Weapon,Rare,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,30,1.7543,1.7543,2.0408,,,
908,Secondary Weapon,Rare,Prime,Critical Rate +4%,Critical Rate +4,Perc,30,1.7543,1.7543,2.0408,,,
909,Secondary Weapon,Rare,Prime,Damage% Increase,Damage Increase,Perc,30,1.7543,1.7543,2.0408,,,
910,Secondary Weapon,Rare,Prime,All Stats Increase,All Stats Increase,Flat,30,3.5087,3.5087,4.0816,,,
911,Secondary Weapon,Rare,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,30,5.2631,5.2631,2.0408,,,
912,Secondary Weapon,Rare,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,30,5.2631,5.2631,2.0408,,,
913,Secondary Weapon,Rare,Prime,Chance to inflict darkness when attacking,Chance to inflict darkness when attacking,Flat,30,5.2631,5.2631,2.0408,,,
914,Secondary Weapon,Rare,Prime,Chance to inflict slow when attacking,Chance to inflict slow when attacking,Flat,30,5.2631,5.2631,2.0408,,,
915,Secondary Weapon,Rare,Prime,Chance to inflict poison when attacking,Chance to inflict poison when attacking,Flat,30,5.2631,5.2631,2.0408,,,
916,Secondary Weapon,Rare,Prime,Chance to inflict stun when attacking,Chance to inflict stun when attacking,Flat,30,5.2631,5.2631,2.0408,,,
917,Secondary Weapon,Rare,Prime,Chance to inflict seal when attacking,Chance to inflict seal when attacking,Flat,30,5.2631,5.2631,2.0408,,,
918,Secondary Weapon,Rare,Prime,Chance to inflict freeze when attacking,Chance to inflict freeze when attacking,Flat,30,5.2631,5.2631,2.0408,,,
919,Secondary Weapon,Rare,Prime,Ignores 15% of Monster's DEF when attacking,Ignores 15 of Monster's DEF when attacking,Perc,30,1.7543,1.7543,2.0408,,,
920,Secondary Weapon,Epic,Prime,STR% Increase,STR Increase,Perc,50,5.7142,5.7142,10.8695,,,
921,Secondary Weapon,Epic,Prime,DEX% Increase,DEX Increase,Perc,50,5.7142,5.7142,10.8695,,,
922,Secondary Weapon,Epic,Prime,INT% Increase,INT Increase,Perc,50,5.7142,5.7142,10.8695,,,
923,Secondary Weapon,Epic,Prime,LUK% Increase,LUK Increase,Perc,50,5.7142,5.7142,10.8695,,,
924,Secondary Weapon,Epic,Prime,MaxHP% Increase,MaxHP Increase,Perc,50,8.5714,8.5714,10.8695,,,
925,Secondary Weapon,Epic,Prime,MaxMP% Increase,MaxMP Increase,Perc,50,8.5714,8.5714,10.8695,,,
926,Secondary Weapon,Epic,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,50,2.8571,2.8571,4.3478,,,
927,Secondary Weapon,Epic,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,50,2.8571,2.8571,4.3478,,,
928,Secondary Weapon,Epic,Prime,Critical Rate +8%,Critical Rate +8,Perc,50,2.8571,2.8571,4.3478,,,
929,Secondary Weapon,Epic,Prime,Damage% Increase,Damage Increase,Perc,50,2.8571,2.8571,4.3478,,,
930,Secondary Weapon,Epic,Prime,All Stats% Increase,All Stats Increase,Perc,50,2.8571,2.8571,4.3478,,,
931,Secondary Weapon,Epic,Prime,Chance to recover HP when attacking,Chance to recover HP when attacking,Flat,50,8.5714,8.5714,4.3478,,,
932,Secondary Weapon,Epic,Prime,Chance to recover MP when attacking,Chance to recover MP when attacking,Flat,50,8.5714,8.5714,4.3478,,,
933,Secondary Weapon,Epic,Prime,Ignore 15% of Monster's DEF when attacking,Ignore 15 of Monster's DEF when attacking,Perc,50,2.8571,2.8571,4.3478,,,
934,Secondary Weapon,Epic,Prime,20% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,8.5714,8.5714,0,20.0,,
935,Secondary Weapon,Epic,Prime,20% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,8.5714,8.5714,0,20.0,,
936,Secondary Weapon,Epic,Prime,30% chance to ignore monster damage dealt,ignore monster damage dealt,Perc,50,8.5714,8.5714,0,30.0,,
937,Secondary Weapon,Unique,Prime,STR% Increase,STR Increase,Perc,100,9.5238,9.5238,9.8039,,,
938,Secondary Weapon,Unique,Prime,DEX% Increase,DEX Increase,Perc,100,9.5238,9.5238,9.8039,,,
939,Secondary Weapon,Unique,Prime,INT% Increase,INT Increase,Perc,100,9.5238,9.5238,9.8039,,,
940,Secondary Weapon,Unique,Prime,LUK% Increase,LUK Increase,Perc,100,9.5238,9.5238,9.8039,,,
941,Secondary Weapon,Unique,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,4.7619,4.7619,5.8823,,,
942,Secondary Weapon,Unique,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,4.7619,4.7619,5.8823,,,
943,Secondary Weapon,Unique,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,4.7619,4.7619,7.8431,,,
944,Secondary Weapon,Unique,Prime,Damage% Increase,Damage Increase,Perc,100,4.7619,4.7619,5.8823,,,
945,Secondary Weapon,Unique,Prime,All Stats% Increase,All Stats Increase,Perc,100,4.7619,4.7619,7.8431,,,
946,Secondary Weapon,Unique,Prime,Ignore 30% of Monster's DEF when attacking,Ignore 30 of Monster's DEF when attacking,Perc,100,4.7619,4.7619,5.8823,,,
947,Secondary Weapon,Unique,Prime,5% chance to ignore 20% of monster damage dealt,ignore 20 of monster damage dealt,Perc,100,14.2857,14.2857,7.8431,5.0,,
948,Secondary Weapon,Unique,Prime,5% chance to ignore 40% of monster damage dealt,ignore 40 of monster damage dealt,Perc,100,14.2857,14.2857,7.8431,5.0,,
949,Secondary Weapon,Unique,Prime,Damage to Boss Monsters +30%,Damage to Boss Monsters +30,Perc,100,4.7619,4.7619,5.8823,,,
950,Secondary Weapon,Legendary,Prime,STR% Increase,STR Increase,Perc,100,6.4516,8.3333,8.5106,,,
951,Secondary Weapon,Legendary,Prime,DEX% Increase,DEX Increase,Perc,100,6.4516,8.3333,8.5106,,,
952,Secondary Weapon,Legendary,Prime,INT% Increase,INT Increase,Perc,100,6.4516,8.3333,8.5106,,,
953,Secondary Weapon,Legendary,Prime,LUK% Increase,LUK Increase,Perc,100,6.4516,8.3333,8.5106,,,
954,Secondary Weapon,Legendary,Prime,Weapon ATT% Increase,Weapon ATT Increase,Perc,100,3.2258,4.1666,4.2553,,,
955,Secondary Weapon,Legendary,Prime,Magic ATT% Increase,Magic ATT Increase,Perc,100,3.2258,4.1666,4.2553,,,
956,Secondary Weapon,Legendary,Prime,Critical Rate% Increase,Critical Rate Increase,Perc,100,3.2258,4.1666,4.2553,,,
957,Secondary Weapon,Legendary,Prime,Damage% Increase,Damage Increase,Perc,100,3.2258,4.1666,4.2553,,,
958,Secondary Weapon,Legendary,Prime,All Stats% Increase,All Stats Increase,Perc,100,6.4516,8.3333,6.3829,,,
959,Secondary Weapon,Legendary,Prime,Weapon ATT +1 per 10 Character Levels,Weapon ATT +1 per 10 Character Levels,Flat,100,9.6774,0,4.2553,,,
960,Secondary Weapon,Legendary,Prime,Magic ATT +1 per 10 Character Levels,Magic ATT +1 per 10 Character Levels,Flat,100,9.6774,0,4.2553,,,
961,Secondary Weapon,Legendary,Prime,Ignore 35% of Monster's DEF when attacking,Ignore 35 of Monster's DEF when attacking,Perc,100,3.2258,4.1666,4.2553,,,
962,Secondary Weapon,Legendary,Prime,Ignore 40% of Monster's DEF when attacking,Ignore 40 of Monster's DEF when attacking,Perc,100,3.2258,2.0833,4.2553,,,
963,Secondary Weapon,Legendary,Prime,10% chance to ignore 20% of monster damage dealt,ignore 20 of monster damage dealt,Perc,100,9.6774,12.5,6.3829,10.0,,
