,Slot,Grade,Prime,DisplayStat,StatT,MinLvl,MaxLvl,Stat value,Chance,Tick,CubeType
4607,Soul Rings,Rare,Non prime,MaxHP Increase,Flat,91,100,50,0,0,0
4608,Soul Rings,Rare,Non prime,MaxHP Increase,Flat,101,110,55,0,0,0
4609,Soul Rings,Rare,Non prime,MaxHP Increase,Flat,111,300,60,0,0,0
4610,Demon Aegis,Rare,Non prime,Weapon ATT Increase,Flat,0,20,1,0,0,0
4611,Demon Aegis,Rare,Non prime,Weapon ATT Increase,Flat,21,40,2,0,0,0
4612,Demon Aegis,Rare,Non prime,Weapon ATT Increase,Flat,41,60,3,0,0,0
4613,Demon Aegis,Rare,Non prime,Weapon ATT Increase,Flat,61,80,4,0,0,0
4614,Demon Aegis,Rare,Non prime,Weapon ATT Increase,Flat,81,90,5,0,0,0
4615,Demon Aegis,Rare,Non prime,Weapon ATT Increase,Flat,91,300,6,0,0,0
4616,Soul Rings,Rare,Non prime,Weapon ATT Increase,Flat,0,20,1,0,0,0
4617,Soul Rings,Rare,Non prime,Weapon ATT Increase,Flat,21,40,2,0,0,0
4618,Soul Rings,Rare,Non prime,Weapon ATT Increase,Flat,41,60,3,0,0,0
4619,Soul Rings,Rare,Non prime,Weapon ATT Increase,Flat,61,80,4,0,0,0
4620,Soul Rings,Rare,Non prime,Weapon ATT Increase,Flat,81,90,5,0,0,0
4621,Soul Rings,Rare,Non prime,Weapon ATT Increase,Flat,91,300,6,0,0,0
4622,Demon Aegis,Rare,Non prime,Magic ATT Increase,Flat,0,20,1,0,0,0
4623,Demon Aegis,Rare,Non prime,Magic ATT Increase,Flat,21,40,2,0,0,0
4624,Demon Aegis,Rare,Non prime,Magic ATT Increase,Flat,41,60,3,0,0,0
4625,Demon Aegis,Rare,Non prime,Magic ATT Increase,Flat,61,80,4,0,0,0
4626,Demon Aegis,Rare,Non prime,Magic ATT Increase,Flat,81,90,5,0,0,0
4627,Demon Aegis,Rare,Non prime,Magic ATT Increase,Flat,91,300,6,0,0,0
4628,Soul Rings,Rare,Non prime,Magic ATT Increase,Flat,0,20,1,0,0,0
4629,Soul Rings,Rare,Non prime,Magic ATT Increase,Flat,21,40,2,0,0,0
4630,Soul Rings,Rare,Non prime,Magic ATT Increase,Flat,41,60,3,0,0,0
4631,Soul Rings,Rare,Non prime,Magic ATT Increase,Flat,61,80,4,0,0,0
4632,Soul Rings,Rare,Non prime,Magic ATT Increase,Flat,81,90,5,0,0,0
4633,Soul Rings,Rare,Non prime,Magic ATT Increase,Flat,91,300,6,0,0,0
4634,Demon Aegis,Rare,Prime,STR Increase,Flat,0,20,2,0,0,0
4635,Demon Aegis,Rare,Prime,STR Increase,Flat,21,40,4,0,0,0
4636,Demon Aegis,Rare,Prime,STR Increase,Flat,41,50,6,0,0,0
4637,Demon Aegis,Rare,Prime,STR Increase,Flat,51,70,8,0,0,0
4638,Demon Aegis,Rare,Prime,STR Increase,Flat,71,90,10,0,0,0
4639,Demon Aegis,Rare,Prime,STR Increase,Flat,91,300,12,0,0,0
4640,Soul Rings,Rare,Prime,STR Increase,Flat,0,20,2,0,0,0
4641,Soul Rings,Rare,Prime,STR Increase,Flat,21,40,4,0,0,0
4642,Soul Rings,Rare,Prime,STR Increase,Flat,41,50,6,0,0,0
4643,Soul Rings,Rare,Prime,STR Increase,Flat,51,70,8,0,0,0
4644,Soul Rings,Rare,Prime,STR Increase,Flat,71,90,10,0,0,0
4645,Soul Rings,Rare,Prime,STR Increase,Flat,91,300,12,0,0,0
4646,Demon Aegis,Rare,Prime,DEX Increase,Flat,0,20,2,0,0,0
4647,Demon Aegis,Rare,Prime,DEX Increase,Flat,21,40,4,0,0,0
4648,Demon Aegis,Rare,Prime,DEX Increase,Flat,41,50,6,0,0,0
4649,Demon Aegis,Rare,Prime,DEX Increase,Flat,51,70,8,0,0,0
4650,Demon Aegis,Rare,Prime,DEX Increase,Flat,71,90,10,0,0,0
4651,Demon Aegis,Rare,Prime,DEX Increase,Flat,91,300,12,0,0,0
4652,Soul Rings,Rare,Prime,DEX Increase,Flat,0,20,2,0,0,0
4653,Soul Rings,Rare,Prime,DEX Increase,Flat,21,40,4,0,0,0
4654,Soul Rings,Rare,Prime,DEX Increase,Flat,41,50,6,0,0,0
4655,Soul Rings,Rare,Prime,DEX Increase,Flat,51,70,8,0,0,0
4656,Soul Rings,Rare,Prime,DEX Increase,Flat,71,90,10,0,0,0
4657,Soul Rings,Rare,Prime,DEX Increase,Flat,91,300,12,0,0,0
4658,Demon Aegis,Rare,Prime,INT Increase,Flat,0,20,2,0,0,0
4659,Demon Aegis,Rare,Prime,INT Increase,Flat,21,40,4,0,0,0
4660,Demon Aegis,Rare,Prime,INT Increase,Flat,41,50,6,0,0,0
4661,Demon Aegis,Rare,Prime,INT Increase,Flat,51,70,8,0,0,0
4662,Demon Aegis,Rare,Prime,INT Increase,Flat,71,90,10,0,0,0
4663,Demon Aegis,Rare,Prime,INT Increase,Flat,91,300,12,0,0,0
4664,Soul Rings,Rare,Prime,INT Increase,Flat,0,20,2,0,0,0
4665,Soul Rings,Rare,Prime,INT Increase,Flat,21,40,4,0,0,0
4666,Soul Rings,Rare,Prime,INT Increase,Flat,41,50,6,0,0,0
4667,Soul Rings,Rare,Prime,INT Increase,Flat,51,70,8,0,0,0
4668,Soul Rings,Rare,Prime,INT Increase,Flat,71,90,10,0,0,0
4669,Soul Rings,Rare,Prime,INT Increase,Flat,91,300,12,0,0,0
4670,Demon Aegis,Rare,Prime,LUK Increase,Flat,0,20,2,0,0,0
4671,Demon Aegis,Rare,Prime,LUK Increase,Flat,21,40,4,0,0,0
4672,Demon Aegis,Rare,Prime,LUK Increase,Flat,41,50,6,0,0,0
4673,Demon Aegis,Rare,Prime,LUK Increase,Flat,51,70,8,0,0,0
4674,Demon Aegis,Rare,Prime,LUK Increase,Flat,71,90,10,0,0,0
4675,Demon Aegis,Rare,Prime,LUK Increase,Flat,91,300,12,0,0,0
4676,Soul Rings,Rare,Prime,LUK Increase,Flat,0,20,2,0,0,0
4677,Soul Rings,Rare,Prime,LUK Increase,Flat,21,40,4,0,0,0
4678,Soul Rings,Rare,Prime,LUK Increase,Flat,41,50,6,0,0,0
4679,Soul Rings,Rare,Prime,LUK Increase,Flat,51,70,8,0,0,0
4680,Soul Rings,Rare,Prime,LUK Increase,Flat,71,90,10,0,0,0
4681,Soul Rings,Rare,Prime,LUK Increase,Flat,91,300,12,0,0,0
4682,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,0,10,10,0,0,0
4683,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,11,20,20,0,0,0
4684,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,21,30,30,0,0,0
4685,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,31,40,40,0,0,0
4686,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,41,50,50,0,0,0
4687,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,51,60,60,0,0,0
4688,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,61,70,70,0,0,0
4689,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,71,80,80,0,0,0
4690,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,81,90,90,0,0,0
4691,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,91,100,100,0,0,0
4692,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,101,110,110,0,0,0
4693,Demon Aegis,Rare,Prime,MaxHP Increase,Flat,111,300,120,0,0,0
4694,Soul Rings,Rare,Prime,MaxHP Increase,Flat,0,10,10,0,0,0
4695,Soul Rings,Rare,Prime,MaxHP Increase,Flat,11,20,20,0,0,0
4696,Soul Rings,Rare,Prime,MaxHP Increase,Flat,21,30,30,0,0,0
4697,Soul Rings,Rare,Prime,MaxHP Increase,Flat,31,40,40,0,0,0
4698,Soul Rings,Rare,Prime,MaxHP Increase,Flat,41,50,50,0,0,0
4699,Soul Rings,Rare,Prime,MaxHP Increase,Flat,51,60,60,0,0,0
4700,Soul Rings,Rare,Prime,MaxHP Increase,Flat,61,70,70,0,0,0
4701,Soul Rings,Rare,Prime,MaxHP Increase,Flat,71,80,80,0,0,0
4702,Soul Rings,Rare,Prime,MaxHP Increase,Flat,81,90,90,0,0,0
4703,Soul Rings,Rare,Prime,MaxHP Increase,Flat,91,100,100,0,0,0
4704,Soul Rings,Rare,Prime,MaxHP Increase,Flat,101,110,110,0,0,0
4705,Soul Rings,Rare,Prime,MaxHP Increase,Flat,111,300,120,0,0,0
4706,Demon Aegis,Rare,Prime,Weapon ATT Increase,Flat,0,20,2,0,0,0
4707,Demon Aegis,Rare,Prime,Weapon ATT Increase,Flat,21,40,4,0,0,0
4708,Demon Aegis,Rare,Prime,Weapon ATT Increase,Flat,41,60,6,0,0,0
4709,Demon Aegis,Rare,Prime,Weapon ATT Increase,Flat,61,80,8,0,0,0
4710,Demon Aegis,Rare,Prime,Weapon ATT Increase,Flat,81,90,10,0,0,0
4711,Demon Aegis,Rare,Prime,Weapon ATT Increase,Flat,91,300,12,0,0,0
4712,Soul Rings,Rare,Prime,Weapon ATT Increase,Flat,0,20,2,0,0,0
4713,Soul Rings,Rare,Prime,Weapon ATT Increase,Flat,21,40,4,0,0,0
4714,Soul Rings,Rare,Prime,Weapon ATT Increase,Flat,41,60,6,0,0,0
4715,Soul Rings,Rare,Prime,Weapon ATT Increase,Flat,61,80,8,0,0,0
4716,Soul Rings,Rare,Prime,Weapon ATT Increase,Flat,81,90,10,0,0,0
4717,Soul Rings,Rare,Prime,Weapon ATT Increase,Flat,91,300,12,0,0,0
4718,Demon Aegis,Rare,Prime,Magic ATT Increase,Flat,0,20,2,0,0,0
4719,Demon Aegis,Rare,Prime,Magic ATT Increase,Flat,21,40,4,0,0,0
4720,Demon Aegis,Rare,Prime,Magic ATT Increase,Flat,41,60,6,0,0,0
4721,Demon Aegis,Rare,Prime,Magic ATT Increase,Flat,61,80,8,0,0,0
4722,Demon Aegis,Rare,Prime,Magic ATT Increase,Flat,81,90,10,0,0,0
4723,Demon Aegis,Rare,Prime,Magic ATT Increase,Flat,91,300,12,0,0,0
4724,Soul Rings,Rare,Prime,Magic ATT Increase,Flat,0,20,2,0,0,0
4725,Soul Rings,Rare,Prime,Magic ATT Increase,Flat,21,40,4,0,0,0
4726,Soul Rings,Rare,Prime,Magic ATT Increase,Flat,41,60,6,0,0,0
4727,Soul Rings,Rare,Prime,Magic ATT Increase,Flat,61,80,8,0,0,0
4728,Soul Rings,Rare,Prime,Magic ATT Increase,Flat,81,90,10,0,0,0
4729,Soul Rings,Rare,Prime,Magic ATT Increase,Flat,91,300,12,0,0,0
4730,Demon Aegis,Rare,Prime,STR% Increase,Perc,0,30,1,0,0,0
4731,Demon Aegis,Rare,Prime,STR% Increase,Perc,31,70,2,0,0,0
4732,Demon Aegis,Rare,Prime,STR% Increase,Perc,71,300,3,0,0,0
4733,Soul Rings,Rare,Prime,STR% Increase,Perc,0,30,1,0,0,0
4734,Soul Rings,Rare,Prime,STR% Increase,Perc,31,70,2,0,0,0
4735,Soul Rings,Rare,Prime,STR% Increase,Perc,71,300,3,0,0,0
4736,Demon Aegis,Rare,Prime,DEX% Increase,Perc,0,30,1,0,0,0
4737,Demon Aegis,Rare,Prime,DEX% Increase,Perc,31,70,2,0,0,0
4738,Demon Aegis,Rare,Prime,DEX% Increase,Perc,71,300,3,0,0,0
4739,Soul Rings,Rare,Prime,DEX% Increase,Perc,0,30,1,0,0,0
4740,Soul Rings,Rare,Prime,DEX% Increase,Perc,31,70,2,0,0,0
4741,Soul Rings,Rare,Prime,DEX% Increase,Perc,71,300,3,0,0,0
4742,Demon Aegis,Rare,Prime,INT% Increase,Perc,0,30,1,0,0,0
4743,Demon Aegis,Rare,Prime,INT% Increase,Perc,31,70,2,0,0,0
4744,Demon Aegis,Rare,Prime,INT% Increase,Perc,71,300,3,0,0,0
4745,Soul Rings,Rare,Prime,INT% Increase,Perc,0,30,1,0,0,0
4746,Soul Rings,Rare,Prime,INT% Increase,Perc,31,70,2,0,0,0
4747,Soul Rings,Rare,Prime,INT% Increase,Perc,71,300,3,0,0,0
4748,Demon Aegis,Rare,Prime,LUK% Increase,Perc,0,30,1,0,0,0
4749,Demon Aegis,Rare,Prime,LUK% Increase,Perc,31,70,2,0,0,0
4750,Demon Aegis,Rare,Prime,LUK% Increase,Perc,71,300,3,0,0,0
4751,Soul Rings,Rare,Prime,LUK% Increase,Perc,0,30,1,0,0,0
4752,Soul Rings,Rare,Prime,LUK% Increase,Perc,31,70,2,0,0,0
4753,Soul Rings,Rare,Prime,LUK% Increase,Perc,71,300,3,0,0,0
4754,Demon Aegis,Rare,Prime,Weapon ATT% Increase,Perc,0,30,1,0,0,0
4755,Demon Aegis,Rare,Prime,Weapon ATT% Increase,Perc,31,70,2,0,0,0
4756,Demon Aegis,Rare,Prime,Weapon ATT% Increase,Perc,71,300,3,0,0,0
4757,Soul Rings,Rare,Prime,Weapon ATT% Increase,Perc,0,30,1,0,0,0
4758,Soul Rings,Rare,Prime,Weapon ATT% Increase,Perc,31,70,2,0,0,0
4759,Soul Rings,Rare,Prime,Weapon ATT% Increase,Perc,71,300,3,0,0,0
4760,Demon Aegis,Rare,Prime,Magic ATT% Increase,Perc,0,30,1,0,0,0
4761,Demon Aegis,Rare,Prime,Magic ATT% Increase,Perc,31,70,2,0,0,0
4762,Demon Aegis,Rare,Prime,Magic ATT% Increase,Perc,71,300,3,0,0,0
4763,Soul Rings,Rare,Prime,Magic ATT% Increase,Perc,0,30,1,0,0,0
4764,Soul Rings,Rare,Prime,Magic ATT% Increase,Perc,31,70,2,0,0,0
4765,Soul Rings,Rare,Prime,Magic ATT% Increase,Perc,71,300,3,0,0,0
4766,Demon Aegis,Rare,Prime,Critical Rate +4%,Perc,0,300,4,0,0,0
4767,Soul Rings,Rare,Prime,Critical Rate +4%,Perc,0,300,4,0,0,0
4768,Demon Aegis,Rare,Prime,Damage% Increase,Perc,0,30,1,0,0,0
4769,Demon Aegis,Rare,Prime,Damage% Increase,Perc,31,70,2,0,0,0
4770,Demon Aegis,Rare,Prime,Damage% Increase,Perc,71,300,3,0,0,0
4771,Soul Rings,Rare,Prime,Damage% Increase,Perc,0,30,1,0,0,0
4772,Soul Rings,Rare,Prime,Damage% Increase,Perc,31,70,2,0,0,0
4773,Soul Rings,Rare,Prime,Damage% Increase,Perc,71,300,3,0,0,0
4774,Demon Aegis,Rare,Prime,All Stats Increase,Flat,0,20,1,0,0,0
4775,Demon Aegis,Rare,Prime,All Stats Increase,Flat,21,40,2,0,0,0
4776,Demon Aegis,Rare,Prime,All Stats Increase,Flat,41,60,3,0,0,0
4777,Demon Aegis,Rare,Prime,All Stats Increase,Flat,61,80,4,0,0,0
4778,Demon Aegis,Rare,Prime,All Stats Increase,Flat,81,300,5,0,0,0
4779,Soul Rings,Rare,Prime,All Stats Increase,Flat,0,20,1,0,0,0
4780,Soul Rings,Rare,Prime,All Stats Increase,Flat,21,40,2,0,0,0
4781,Soul Rings,Rare,Prime,All Stats Increase,Flat,41,60,3,0,0,0
4782,Soul Rings,Rare,Prime,All Stats Increase,Flat,61,80,4,0,0,0
4783,Soul Rings,Rare,Prime,All Stats Increase,Flat,81,300,5,0,0,0
4784,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,0,10,10,3,0,Initial; In-game cubes
4785,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,11,20,12,3,0,Initial; In-game cubes
4786,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,21,30,14,3,0,Initial; In-game cubes
4787,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,31,40,16,3,0,Initial; In-game cubes
4788,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,41,50,18,3,0,Initial; In-game cubes
4789,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,51,60,20,3,0,Initial; In-game cubes
4790,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,61,70,22,3,0,Initial; In-game cubes
4791,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,71,80,24,3,0,Initial; In-game cubes
4792,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,81,90,26,3,0,Initial; In-game cubes
4793,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,91,100,28,3,0,Initial; In-game cubes
4794,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,101,110,30,3,0,Initial; In-game cubes
4795,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,111,300,32,3,0,Initial; In-game cubes
4796,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,0,10,10,3,0,Initial; In-game cubes
4797,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,11,20,12,3,0,Initial; In-game cubes
4798,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,21,30,14,3,0,Initial; In-game cubes
4799,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,31,40,16,3,0,Initial; In-game cubes
4800,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,41,50,18,3,0,Initial; In-game cubes
4801,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,51,60,20,3,0,Initial; In-game cubes
4802,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,61,70,22,3,0,Initial; In-game cubes
4803,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,71,80,24,3,0,Initial; In-game cubes
4804,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,81,90,26,3,0,Initial; In-game cubes
4805,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,91,100,28,3,0,Initial; In-game cubes
4806,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,101,110,30,3,0,Initial; In-game cubes
4807,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,111,300,32,3,0,Initial; In-game cubes
4808,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,0,10,20,20,0,Cash cubes
4809,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,11,20,40,20,0,Cash cubes
4810,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,21,30,60,20,0,Cash cubes
4811,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,31,40,80,20,0,Cash cubes
4812,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,41,50,100,20,0,Cash cubes
4813,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,51,60,120,20,0,Cash cubes
4814,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,61,70,140,20,0,Cash cubes
4815,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,71,80,160,20,0,Cash cubes
4816,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,81,90,180,20,0,Cash cubes
4817,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,91,100,200,20,0,Cash cubes
4818,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,101,110,220,20,0,Cash cubes
4819,Demon Aegis,Rare,Prime,Chance to recover HP when attacking,Flat,111,300,240,20,0,Cash cubes
4820,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,0,10,20,20,0,Cash cubes
4821,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,11,20,40,20,0,Cash cubes
4822,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,21,30,60,20,0,Cash cubes
4823,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,31,40,80,20,0,Cash cubes
4824,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,41,50,100,20,0,Cash cubes
4825,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,51,60,120,20,0,Cash cubes
4826,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,61,70,140,20,0,Cash cubes
4827,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,71,80,160,20,0,Cash cubes
4828,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,81,90,180,20,0,Cash cubes
4829,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,91,100,200,20,0,Cash cubes
4830,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,101,110,220,20,0,Cash cubes
4831,Soul Rings,Rare,Prime,Chance to recover HP when attacking,Flat,111,300,240,20,0,Cash cubes
4832,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,0,10,10,3,0,Initial; In-game cubes
4833,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,11,20,12,3,0,Initial; In-game cubes
4834,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,21,30,14,3,0,Initial; In-game cubes
4835,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,31,40,16,3,0,Initial; In-game cubes
4836,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,41,50,18,3,0,Initial; In-game cubes
4837,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,51,60,20,3,0,Initial; In-game cubes
4838,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,61,70,22,3,0,Initial; In-game cubes
4839,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,71,80,24,3,0,Initial; In-game cubes
4840,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,81,90,26,3,0,Initial; In-game cubes
4841,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,91,100,28,3,0,Initial; In-game cubes
4842,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,101,110,30,3,0,Initial; In-game cubes
4843,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,111,300,32,3,0,Initial; In-game cubes
4844,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,0,10,10,3,0,Initial; In-game cubes
4845,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,11,20,12,3,0,Initial; In-game cubes
4846,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,21,30,14,3,0,Initial; In-game cubes
4847,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,31,40,16,3,0,Initial; In-game cubes
4848,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,41,50,18,3,0,Initial; In-game cubes
4849,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,51,60,20,3,0,Initial; In-game cubes
4850,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,61,70,22,3,0,Initial; In-game cubes
4851,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,71,80,24,3,0,Initial; In-game cubes
4852,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,81,90,26,3,0,Initial; In-game cubes
4853,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,91,100,28,3,0,Initial; In-game cubes
4854,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,101,110,30,3,0,Initial; In-game cubes
4855,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,111,300,32,3,0,Initial; In-game cubes
4856,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,0,10,20,20,0,Cash cubes
4857,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,11,20,30,20,0,Cash cubes
4858,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,21,30,40,20,0,Cash cubes
4859,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,31,40,50,20,0,Cash cubes
4860,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,41,50,60,20,0,Cash cubes
4861,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,51,60,70,20,0,Cash cubes
4862,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,61,70,80,20,0,Cash cubes
4863,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,71,80,90,20,0,Cash cubes
4864,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,81,90,100,20,0,Cash cubes
4865,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,91,100,110,20,0,Cash cubes
4866,Demon Aegis,Rare,Prime,Chance to recover MP when attacking,Flat,101,300,120,20,0,Cash cubes
4867,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,0,10,20,20,0,Cash cubes
4868,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,11,20,30,20,0,Cash cubes
4869,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,21,30,40,20,0,Cash cubes
4870,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,31,40,50,20,0,Cash cubes
4871,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,41,50,60,20,0,Cash cubes
4872,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,51,60,70,20,0,Cash cubes
4873,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,61,70,80,20,0,Cash cubes
4874,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,71,80,90,20,0,Cash cubes
4875,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,81,90,100,20,0,Cash cubes
4876,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,91,100,110,20,0,Cash cubes
4877,Soul Rings,Rare,Prime,Chance to recover MP when attacking,Flat,101,300,120,20,0,Cash cubes
4878,Demon Aegis,Rare,Prime,Chance to inflict darkness when attacking,Flat,10,50,Level 1,0,0,0
4879,Demon Aegis,Rare,Prime,Chance to inflict darkness when attacking,Flat,51,100,Level 2,0,0,0
4880,Demon Aegis,Rare,Prime,Chance to inflict darkness when attacking,Flat,101,300,Level 3,0,0,0
4881,Soul Rings,Rare,Prime,Chance to inflict darkness when attacking,Flat,10,50,Level 1,0,0,0
4882,Soul Rings,Rare,Prime,Chance to inflict darkness when attacking,Flat,51,100,Level 2,0,0,0
4883,Soul Rings,Rare,Prime,Chance to inflict darkness when attacking,Flat,101,300,Level 3,0,0,0
4884,Demon Aegis,Rare,Prime,Chance to inflict slow when attacking,Flat,10,70,Level 1,0,0,0
4885,Demon Aegis,Rare,Prime,Chance to inflict slow when attacking,Flat,71,300,Level 2,0,0,0
4886,Soul Rings,Rare,Prime,Chance to inflict slow when attacking,Flat,10,70,Level 1,0,0,0
4887,Soul Rings,Rare,Prime,Chance to inflict slow when attacking,Flat,71,300,Level 2,0,0,0
4888,Demon Aegis,Rare,Prime,Chance to inflict poison when attacking,Flat,10,20,Level 1,0,0,0
4889,Demon Aegis,Rare,Prime,Chance to inflict poison when attacking,Flat,21,40,Level 2,0,0,0
4890,Demon Aegis,Rare,Prime,Chance to inflict poison when attacking,Flat,41,60,Level 3,0,0,0
4891,Demon Aegis,Rare,Prime,Chance to inflict poison when attacking,Flat,61,80,Level 4,0,0,0
4892,Demon Aegis,Rare,Prime,Chance to inflict poison when attacking,Flat,81,100,Level 5,0,0,0
4893,Demon Aegis,Rare,Prime,Chance to inflict poison when attacking,Flat,101,300,Level 6,0,0,0
4894,Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,10,20,Level 1,0,0,0
4895,Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,21,40,Level 2,0,0,0
4896,Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,41,60,Level 3,0,0,0
4897,Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,61,80,Level 4,0,0,0
4898,Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,81,100,Level 5,0,0,0
4899,Soul Rings,Rare,Prime,Chance to inflict poison when attacking,Flat,101,300,Level 6,0,0,0
